movie_id,title,genres,rating,summary
379,Boxing Helena (1993),Mystery|Romance|Thriller,2.3674698795180724,"A surgeon becomes obsessed with a woman and keeps her captive in his home, amputating her limbs to ensure she can never leave him."
380,"Bronx Tale, A (1993)",Drama,3.931558935361217,A young boy is torn between the influence of his working-class father and a local mob boss in 1960s Bronx.
381,Cabin Boy (1994),Comedy,2.379679144385027,A naive and clumsy young man embarks on a bizarre nautical adventure filled with eccentric characters and surreal encounters.
382,Calendar Girl (1993),Drama,2.4166666666666665,A young man embarks on a journey to find himself by spending a year with twelve different women.
383,Carlito's Way (1993),Crime|Drama,3.6910569105691056,A former drug lord tries to escape his criminal past but finds himself pulled back into the dangerous world he once ruled.
384,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,2.579081632653061,A group of friends embarks on a wild treasure hunt in search of a hidden fortune.
385,Clean Slate (1994),Comedy,2.7916666666666665,A private investigator with amnesia must solve a murder case while dealing with his memory loss.
386,Cliffhanger (1993),Action|Adventure|Crime,3.0845481049562684,A mountain climber must rescue his friends from a group of ruthless criminals in the treacherous Rocky Mountains.
387,Coneheads (1993),Comedy|Sci-Fi,2.6060037523452158,An alien family tries to blend in on Earth while dealing with their cone-shaped heads and the government's pursuit to expose them.
388,Color of Night (1994),Drama|Thriller,2.652482269503546,A troubled psychologist gets entangled in a dangerous game of deception and murder when he takes on a new patient with a mysterious past.
389,Cops and Robbersons (1994),Comedy,2.046875,A bumbling family unwittingly becomes entangled in a real-life crime investigation when they allow a police detective to use their home as a stakeout location.
390,"Cowboy Way, The (1994)",Action|Comedy,2.625,Two cowboys from New Mexico head to New York City to rescue their friend's daughter and find themselves caught up in a dangerous adventure.
391,Dave (1993),Comedy|Romance,3.811181434599156,A kind-hearted impersonator steps into the shoes of the President and brings a refreshing change to the nation.
392,Dazed and Confused (1993),Comedy,3.6936236391912907,"A group of high school students navigate the last day of school in 1976, experiencing the joys and challenges of adolescence."
393,Demolition Man (1993),Action|Sci-Fi,2.9921875,"In a futuristic society, a cop is thawed out to capture a violent criminal, but finds himself adapting to a world he no longer recognizes."
394,"Endless Summer 2, The (1994)",Documentary,3.3870967741935485,Experience the ultimate adventure as two surfers travel the globe in search of the perfect wave.
395,Even Cowgirls Get the Blues (1993),Comedy|Romance,2.2962962962962963,A free-spirited woman with unusually large thumbs embarks on a journey of self-discovery and love.
396,Fatal Instinct (1993),Comedy,2.61,"A bumbling detective gets caught up in a web of seduction, murder, and mistaken identity in this hilarious parody of classic film noir."
397,Farewell My Concubine (1993),Drama|Romance,4.082677165354331,"A tale of love, loyalty, and sacrifice unfolds against the backdrop of China's turbulent history, as two Peking opera stars navigate their complex relationship."
398,"Favor, The (1994)",Comedy|Romance,2.4838709677419355,"A man's life takes a dark turn when he agrees to do a favor for a friend, leading him down a dangerous path of deception and betrayal."
399,Fearless (1993),Drama,3.6008771929824563,"A man's near-death experience transforms him into a fearless martial arts master, but his newfound power comes with a heavy price."
400,Fear of a Black Hat (1993),Comedy,3.6619718309859155,"A hilarious mockumentary that satirizes the world of hip-hop, following the rise and fall of a fictional rap group."
401,With Honors (1994),Comedy|Drama,3.280701754385965,A Harvard student's life takes an unexpected turn when he forms an unlikely friendship with a homeless man.
402,Flesh and Bone (1993),Drama|Mystery|Romance,3.150943396226415,A troubled young dancer finds herself entangled in a dark and twisted world of obsession and manipulation.
403,Widows' Peak (1994),Drama,3.289473684210526,"A charming Irish village is turned upside down when a mysterious widow arrives, bringing secrets and scandal to the tight-knit community."
404,For Love or Money (1993),Comedy,3.2238805970149254,A young concierge in a luxurious hotel finds himself torn between love and money when he becomes involved with a wealthy guest's mistress.
405,"Firm, The (1993)",Drama|Thriller,3.5473300970873787,A young lawyer's dream job turns into a nightmare when he discovers the dark secrets of his prestigious law firm.
406,Free Willy (1993),Adventure|Children's|Drama,2.5894736842105264,A young boy forms a special bond with a captive killer whale and risks everything to set him free.
407,Fresh (1994),Drama,4.0,A young boy navigates the dangerous world of drug dealing while trying to protect his family and find a way out.
408,"Fugitive, The (1993)",Action|Thriller,4.103258145363409,A man wrongly accused of his wife's murder goes on the run to prove his innocence and catch the real killer.
409,Geronimo: An American Legend (1993),Drama|Western,3.2758620689655173,A gripping portrayal of the legendary Apache leader's resistance against the U.S. government.
410,"Getaway, The (1994)",Action,2.832167832167832,A young couple's romantic getaway turns into a nightmare when they become the target of a sadistic killer.
411,Getting Even with Dad (1994),Comedy,2.263157894736842,A young boy devises a plan to outsmart his con artist father and teach him a lesson he won't forget.
412,Go Fish (1994),Drama|Romance,3.2790697674418605,A group of friends navigate the complexities of love and relationships in this charming and relatable indie film.
413,"Good Man in Africa, A (1994)",Action|Adventure,2.642857142857143,A British diplomat's life in Africa takes a hilarious turn when he becomes entangled in a corrupt scheme.
414,Guilty as Sin (1993),Crime|Drama|Thriller,2.74468085106383,A cunning lawyer becomes entangled in a dangerous game of seduction and manipulation when he defends a beautiful woman accused of murder.
415,Hard Target (1993),Action|Adventure|Crime|Thriller,2.7824074074074074,A former military man becomes the ultimate prey in a deadly game of human hunting.
416,Heaven & Earth (1993),Action|Drama|War,3.3142857142857145,"A gripping tale of love, war, and resilience set against the backdrop of Vietnam."
417,Hot Shots! Part Deux (1993),Action|Comedy|War,2.7958115183246073,A hilarious and action-packed parody that follows a bumbling war hero as he embarks on a mission to rescue hostages in the Middle East.
418,Live Nude Girls (1995),Comedy,3.2037037037037037,"A group of friends gather for a bachelorette party, leading to hilarious and heartfelt conversations about love, sex, and relationships."
419,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Comedy|Romance,3.2714285714285714,A determined Englishman's journey to measure a Welsh mountain turns into a heartwarming tale of community and love.
420,"House of the Spirits, The (1993)",Drama|Romance,2.9565217391304346,"A captivating tale of love, power, and family secrets set against the backdrop of political turmoil in a South American country."
421,House Party 3 (1994),Comedy,1.736842105263158,A group of friends plan a wild bachelor party that turns into a chaotic and hilarious adventure.
422,"Hudsucker Proxy, The (1994)",Comedy|Romance,3.631051752921536,"A naive business graduate becomes the unlikely president of a major corporation, leading to a series of comical and chaotic events."
423,I'll Do Anything (1994),Comedy|Drama,2.7045454545454546,A struggling actor must navigate the challenges of single parenthood while trying to make it in Hollywood.
424,In the Army Now (1994),Comedy|War,2.225165562913907,A group of misfits join the army and hilariously navigate through their training and unexpected challenges.
425,In the Line of Fire (1993),Action|Thriller,3.825102880658436,A seasoned Secret Service agent must outwit a cunning assassin who is determined to kill the President.
426,In the Name of the Father (1993),Drama,3.9006410256410255,A man fights for justice and freedom after being wrongfully convicted of an IRA bombing.
427,"Inkwell, The (1994)",Comedy|Drama,2.6857142857142855,"A coming-of-age story set in the 1970s, where a young boy navigates through family drama and self-discovery during a summer vacation."
428,What's Love Got to Do with It? (1993),Drama,3.466666666666667,"A powerful and inspiring biographical drama about the life of Tina Turner, showcasing her rise to stardom and the abusive relationship she endured."
429,Jimmy Hollywood (1994),Comedy,2.4583333333333335,A struggling actor takes justice into his own hands by becoming a vigilante in Hollywood.
430,Judgment Night (1993),Action,2.7969924812030076,A group of friends find themselves trapped in a deadly game of cat and mouse after witnessing a murder in the dangerous streets of Chicago.
431,Jurassic Park (1993),Action|Adventure|Sci-Fi,3.7638473053892216,Experience the thrill and danger of a prehistoric theme park gone wrong as dinosaurs run amok.
432,Kalifornia (1993),Drama|Thriller,3.380952380952381,"A journalist and his girlfriend embark on a road trip with a couple, unaware that they are traveling with a serial killer."
433,Killing Zoe (1994),Thriller,3.528409090909091,A skilled bank robber's meticulously planned heist in Paris takes a dark turn when he becomes entangled with a seductive prostitute and a violent gang.
434,King of the Hill (1993),Drama,3.7432432432432434,A young boy navigates the challenges of poverty and loneliness while living in a run-down hotel during the Great Depression.
435,Lassie (1994),Adventure|Children's,2.6551724137931036,A loyal and courageous dog named Lassie embarks on a thrilling adventure to reunite with her beloved family.
436,Last Action Hero (1993),Action|Comedy,2.508,A young boy is transported into the world of his favorite action movie and must help the hero save the day.
437,Life with Mikey (1993),Comedy,2.8125,A former child star turned talent agent takes on a mischievous street kid and transforms him into a successful television star.
438,Lightning Jack (1994),Comedy|Western,2.6129032258064515,A bumbling outlaw teams up with a sharpshooting mute to become the most unlikely heroes of the Wild West.
439,M. Butterfly (1993),Drama,3.3846153846153846,"A French diplomat falls in love with a Chinese opera singer, unaware of the singer's true identity."
440,Made in America (1993),Comedy,2.4742268041237114,A young woman discovers her true parentage and sets out on a hilarious journey to find her biological father.
441,Malice (1993),Thriller,3.324324324324324,"A doctor's life takes a dark turn when he becomes entangled in a web of deceit, murder, and betrayal."
442,"Man Without a Face, The (1993)",Drama,3.3160377358490565,"A young boy forms an unlikely friendship with a disfigured former teacher, as they both learn valuable life lessons."
443,Manhattan Murder Mystery (1993),Comedy|Mystery,3.719402985074627,A couple suspects their neighbor of murder and embarks on a thrilling investigation in the heart of Manhattan.
444,Menace II Society (1993),Action|Crime|Drama,3.6073825503355703,"A young man navigates the dangerous streets of Los Angeles, facing the harsh realities of violence and crime."
445,Executive Decision (1996),Action|Thriller,3.3461538461538463,A team of experts must board a hijacked plane mid-flight to prevent a terrorist attack.
446,In the Realm of the Senses (Ai no corrida) (1976),Drama,3.380952380952381,A passionate and controversial exploration of love and obsession that pushes the boundaries of desire.
447,What Happened Was... (1994),Comedy|Drama|Romance,3.2162162162162162,A darkly comedic exploration of a disastrous first date between two office colleagues.
448,Much Ado About Nothing (1993),Comedy|Romance,4.0,"A witty and romantic comedy filled with mistaken identities, love, and hilarious misunderstandings."
449,Mr. Jones (1993),Drama|Romance,2.74468085106383,A young man's obsession with a mysterious neighbor leads him down a dark and dangerous path.
450,Mr. Wonderful (1993),Comedy|Romance,2.7551020408163267,"A divorced man tries to find a new husband for his ex-wife to avoid paying alimony, but ends up falling in love with her himself."
451,Mrs. Doubtfire (1993),Comedy,3.420047732696897,A divorced father disguises himself as a British nanny to spend more time with his children.
452,Naked (1993),Drama,3.606382978723404,A man wakes up naked in an elevator and embarks on a surreal journey through the streets of Los Angeles.
453,"Next Karate Kid, The (1994)",Action|Children's,1.935483870967742,A troubled teenager finds solace and guidance in the teachings of a wise karate master.
454,No Escape (1994),Action|Sci-Fi,2.955056179775281,A man must navigate a deadly game of cat and mouse as he tries to escape a dangerous island.
455,North (1994),Comedy,2.4927536231884058,"A young boy, dissatisfied with his parents, embarks on a global journey to find new ones."
456,Orlando (1993),Drama,3.491228070175439,"A timeless tale of transformation and love, as Orlando defies the boundaries of time and gender."
457,"Perfect World, A (1993)",Action|Drama,3.522727272727273,A compassionate prison escapee forms an unlikely bond with a young boy while being pursued by a determined lawman.
458,Philadelphia (1993),Drama,3.894830659536542,A lawyer with AIDS fights for justice and acceptance in a discrimination lawsuit.
459,"Piano, The (1993)",Drama|Romance,3.674342105263158,A mute pianist finds solace and passion in music while facing a tumultuous marriage and a forbidden affair.
460,"Program, The (1993)",Action|Drama,3.1052631578947367,A computer programmer is forced to participate in a high-stakes virtual reality game where the line between reality and the game blurs.
461,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,2.8715083798882683,A team of secret agents must stop an alien invasion by battling mind-controlling parasites.
462,Radioland Murders (1994),Comedy|Mystery|Romance,3.1194029850746268,"A radio station's inaugural broadcast turns deadly when a series of murders occur, leaving the staff scrambling to catch the killer before they strike again."
463,"Ref, The (1994)",Comedy,3.531791907514451,A young boy's obsession with a referee leads him on a journey of self-discovery and friendship.
464,"Remains of the Day, The (1993)",Drama,3.917777777777778,A loyal butler reflects on his life choices and missed opportunities as he serves an aristocratic family in pre-World War II England.
465,Renaissance Man (1994),Comedy|Drama|War,2.870967741935484,"A down-on-his-luck advertising executive becomes an unconventional teacher to a group of army recruits, teaching them the power of literature and self-discovery."
466,Rising Sun (1993),Action|Drama|Mystery,3.175392670157068,A murder investigation in the world of corporate espionage uncovers a web of deceit and cultural clashes between the Japanese and American cultures.
467,"Road to Wellville, The (1994)",Comedy,2.4563758389261743,"A satirical comedy set in a health spa in the early 20th century, where eccentric characters embark on a bizarre journey towards wellness."
468,Robocop 3 (1993),Sci-Fi|Thriller,1.9405940594059405,A futuristic cyborg cop fights against corrupt corporations to save a struggling community.
469,Robin Hood: Men in Tights (1993),Comedy,2.93048128342246,"A comedic retelling of the classic Robin Hood story, filled with hilarious parodies and slapstick humor."
470,Romeo Is Bleeding (1993),Crime|Thriller,3.3675213675213675,A corrupt cop finds himself caught between a seductive femme fatale and a ruthless Russian mobster in this dark and twisted crime thriller.
471,Romper Stomper (1992),Action|Drama,3.566265060240964,"A violent and intense portrayal of a gang of neo-Nazi skinheads in Melbourne, Australia."
472,Ruby in Paradise (1993),Drama,3.658119658119658,"A young woman finds solace and freedom in a small beach town, discovering her own path to happiness."
473,Rudy (1993),Drama,3.615546218487395,A determined underdog defies all odds to fulfill his dream of playing college football.
474,"Saint of Fort Washington, The (1993)",Drama,3.1904761904761907,Two homeless men form an unlikely friendship as they navigate the harsh realities of life on the streets of New York City.
475,"Savage Nights (Nuits fauves, Les) (1992)",Drama,2.5,"A young man's descent into a world of drugs, sex, and violence threatens to consume him completely."
476,Schindler's List (1993),Drama|War,4.510416666666667,A German businessman saves over a thousand Jewish lives during the Holocaust by employing them in his factories.
477,"Scout, The (1994)",Drama,2.514705882352941,"A young boy's determination to become a baseball player leads him on an unforgettable journey of friendship, courage, and self-discovery."
478,Searching for Bobby Fischer (1993),Drama,3.977777777777778,A young chess prodigy's journey to find his own path in the competitive world of chess.
479,"Secret Garden, The (1993)",Children's|Drama,3.769230769230769,A young girl discovers a hidden magical garden that brings healing and joy to all who enter.
480,Serial Mom (1994),Comedy|Crime|Horror,3.0488431876606685,A seemingly perfect suburban mom turns out to be a serial killer with a twisted sense of justice.
481,"Shadow, The (1994)",Action,2.7339901477832513,A mysterious man with a dark past becomes entangled in a dangerous game of deception and betrayal.
482,Shadowlands (1993),Drama|Romance,3.835664335664336,"A poignant love story unfolds as a renowned author finds solace and inspiration in an unexpected romance, challenging his beliefs and transforming his life forever."
483,Short Cuts (1993),Drama,3.8172757475083055,A mosaic of interconnected lives in Los Angeles explores the complexities of human relationships and the unexpected consequences of everyday actions.
484,"Simple Twist of Fate, A (1994)",Drama,3.1636363636363636,"A man's life takes an unexpected turn when he adopts a young girl, leading to a heartwarming and emotional journey."
485,Sirens (1994),Comedy|Drama,3.077294685990338,A conservative minister and his wife encounter a group of seductive artists during a visit to an eccentric painter's estate.
486,Six Degrees of Separation (1993),Drama,3.8222222222222224,"A young con artist infiltrates the lives of a wealthy New York couple, blurring the lines between reality and fiction."
487,Sleepless in Seattle (1993),Comedy|Romance,3.760649087221095,"A widower's son calls a radio talk show in hopes of finding a new partner for his father, leading to a romantic connection with a woman across the country."
488,Sliver (1993),Thriller,2.2189349112426036,"A voyeuristic landlord becomes obsessed with a new tenant, leading to a dangerous game of manipulation and seduction."
489,Blade Runner (1982),Film-Noir|Sci-Fi,4.273333333333333,A detective hunts down rogue androids in a dystopian future.
490,Son in Law (1993),Comedy,2.674757281553398,"A college student brings her unconventional farm friend home for Thanksgiving, leading to hilarious chaos and unexpected romance."
491,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,3.3841642228739004,A man suspects his new wife may be a notorious axe murderer.
492,Striking Distance (1993),Action,2.643410852713178,A determined detective must outsmart a serial killer targeting his family while navigating a web of corruption within the police department.
493,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,1.8742857142857143,Two plumbers from Brooklyn find themselves in a parallel universe battling an evil dictator to save a princess.
494,Surviving the Game (1994),Action|Adventure|Thriller,2.879032258064516,A homeless man becomes the prey in a deadly game of survival.
495,Terminal Velocity (1994),Action,2.5474452554744524,A skydiving instructor gets entangled in a thrilling conspiracy when he becomes the target of a seductive Russian spy.
496,Thirty-Two Short Films About Glenn Gould (1993),Documentary,3.821656050955414,A captivating exploration of the enigmatic life and genius of Glenn Gould through a series of thirty-two interconnected short films.
497,Threesome (1994),Comedy|Romance,3.0168539325842696,"A comedic exploration of love, friendship, and sexual identity unfolds when three college roommates navigate their unconventional relationship."
498,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,3.717871485943775,A curious skeleton discovers the magic of Christmas and attempts to bring the holiday spirit to his spooky hometown.
499,"Three Musketeers, The (1993)",Action|Adventure|Comedy,3.2400756143667295,A young swordsman joins forces with three legendary musketeers to protect the French throne from a power-hungry cardinal.
500,Tombstone (1993),Western,3.8734177215189876,A group of legendary lawmen face off against a ruthless gang in the lawless town of Tombstone.
501,Trial by Jury (1994),Thriller,2.6153846153846154,A determined attorney finds herself caught in a dangerous game of manipulation and corruption as she fights for justice in a high-profile murder trial.
502,True Romance (1993),Action|Crime|Romance,3.9285714285714284,A whirlwind romance takes a dangerous turn when a young couple becomes entangled in a web of crime and violence.
503,"War Room, The (1993)",Documentary,4.2272727272727275,"A young lawyer discovers a hidden room in her new home that allows her to manipulate reality, leading her to question her own sanity."
504,Mamma Roma (1962),Drama,4.5,A mother in Rome struggles to provide for her son while trying to escape her past.
505,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,2.7037037037037037,A timid boy embarks on a magical adventure through classic literature to overcome his fears and find his courage.
506,"Paris, France (1993)",Comedy,3.0,A young man's journey through the streets of Paris leads to unexpected encounters and self-discovery.
507,Welcome to the Dollhouse (1995),Comedy|Drama,3.799163179916318,"A socially awkward middle school girl navigates the challenges of adolescence, including bullying and family dysfunction, in this darkly comedic coming-of-age film."
508,Germinal (1993),Drama,3.235294117647059,A gripping tale of a coal miner's struggle for justice and dignity in 19th century France.
509,Chasers (1994),Comedy,2.2666666666666666,A bumbling Navy sailor and his reluctant partner chase down a female prisoner who has escaped from their custody.
510,Cronos (1992),Horror,3.1311475409836067,"A mysterious device grants eternal life, but at a cost, as an elderly antiques dealer becomes entangled in a dangerous quest for immortality."
511,Naked in New York (1994),Comedy|Romance,2.923076923076923,A struggling playwright navigates the complexities of love and ambition in the vibrant city of New York.
512,Kika (1993),Drama,3.5714285714285716,"A quirky and darkly comedic tale of love, lust, and obsession that takes unexpected twists and turns."
513,Bhaji on the Beach (1993),Comedy|Drama,3.857142857142857,"A group of diverse British Indian women embark on a day trip to Blackpool, where their personal stories unfold against the backdrop of friendship, culture, and self-discovery."
514,Little Big League (1994),Children's|Comedy,2.93,A young boy becomes the manager of a major league baseball team and leads them to unexpected success.
515,"Slingshot, The (Kï¿½disbellan ) (1993)",Comedy|Drama,3.217391304347826,A group of misfit kids embark on a wild adventure filled with mischief and friendship.
516,"Wedding Gift, The (1994)",Drama,3.588235294117647,A couple's wedding gift takes them on a thrilling and mysterious journey that tests their love and loyalty.
517,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,3.5238095238095237,"A city teacher is assigned to a small southern Italian village, where he must navigate cultural differences and win over his unruly students."
518,Spanking the Monkey (1994),Comedy|Drama,3.4457142857142857,A young man's summer plans take an unexpected turn when he becomes entangled in a taboo relationship with his bedridden mother.
519,"Little Rascals, The (1994)",Children's|Comedy,2.822429906542056,A group of mischievous kids embark on hilarious adventures while trying to save their beloved clubhouse from being demolished.
520,Andre (1994),Adventure|Children's,2.963636363636364,A heartwarming story of a young girl who forms an unlikely friendship with a playful seal named Andre.
521,Princess Caraboo (1994),Drama,3.2419354838709675,A mysterious foreigner captivates an entire town with her enchanting tales and exotic charm.
522,"Celluloid Closet, The (1995)",Documentary,4.049645390070922,"A captivating exploration of the hidden history of homosexuality in Hollywood, revealing the impact of the film industry on shaping societal perceptions."
523,Dear Diary (Caro Diario) (1994),Comedy|Drama,3.6785714285714284,"A captivating journey through the director's personal experiences, exploring the beauty of Italy and the complexities of modern life."
524,"Brady Bunch Movie, The (1995)",Comedy,2.9066985645933014,A modern-day family tries to adapt to the quirky and outdated lifestyle of the Brady Bunch when they move in next door.
525,Home Alone (1990),Children's|Comedy,3.1348148148148147,A resourceful 8-year-old boy defends his home from two bumbling burglars when he is accidentally left behind during Christmas vacation.
526,Ghost (1990),Comedy|Romance|Thriller,3.49644128113879,"A love story transcending life and death, as a ghost tries to protect his beloved from danger."
527,Aladdin (1992),Animation|Children's|Comedy|Musical,3.788304959289415,"A street urchin discovers a magical lamp containing a genie who grants him three wishes, leading to a thrilling adventure filled with love, danger, and self-discovery."
528,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,4.058512646281616,A relentless cyborg is sent back in time to protect a young boy from a more advanced and deadly Terminator.
529,Dances with Wolves (1990),Adventure|Drama|Western,3.9152308752584424,"A soldier befriends a Native American tribe and learns to appreciate their culture, leading to a powerful and emotional journey."
530,Batman (1989),Action|Adventure|Crime|Drama,3.6009783368273935,"A dark vigilante fights crime in Gotham City, facing off against a maniacal Joker."
531,"Silence of the Lambs, The (1991)",Drama|Thriller,4.3518231186966645,A young FBI trainee seeks the help of a manipulative cannibalistic serial killer to catch another serial killer on the loose.
532,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,3.8453473132372213,A young princess befriends seven lovable dwarfs while trying to escape the evil queen's wrath.
533,Beauty and the Beast (1991),Animation|Children's|Musical,3.8858490566037736,"A young woman finds herself falling in love with a cursed prince, as they learn the true meaning of beauty and love."
534,Pinocchio (1940),Animation|Children's,3.751004016064257,"A wooden puppet yearns to become a real boy, but must learn valuable life lessons along the way."
535,Pretty Woman (1990),Comedy|Romance,3.641491395793499,A wealthy businessman falls in love with a charming prostitute he hires to accompany him to social events.
536,Window to Paris (1994),Comedy,4.25,"A magical window transports a family from Russia to Paris, leading to a heartwarming adventure."
537,"Wild Bunch, The (1969)",Western,4.087121212121212,"A group of aging outlaws embarks on a final, violent mission in the dying days of the Wild West."
538,Love and a .45 (1994),Thriller,3.0,A couple on the run from the law find themselves in a dangerous love affair fueled by crime and passion.
539,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama,3.0,A young woman's life takes a dark turn when she becomes the bride of a wooden man.
540,"Great Day in Harlem, A (1994)",Documentary,4.121951219512195,A star-studded gathering of jazz musicians in Harlem captures the essence of the vibrant music scene in a single iconic photograph.
541,"Bye Bye, Love (1995)",Comedy,3.0,Three divorced fathers navigate the challenges of co-parenting and finding love again in this heartwarming comedy.
542,One Fine Day (1996),Drama|Romance,3.314159292035398,"A single mother and a divorced father find themselves in a chaotic day as they juggle their careers and their children, leading to unexpected romance."
543,Candyman: Farewell to the Flesh (1995),Horror,2.225806451612903,"A vengeful spirit returns to haunt the descendants of those who wronged him, unleashing a wave of terror and bloodshed in New Orleans."
544,Fargo (1996),Crime|Drama|Thriller,4.254675686430561,A botched kidnapping scheme in a small Minnesota town leads to a web of deception and murder.
545,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,2.7761194029850746,A group of talking animals embark on a thrilling adventure through the streets of San Francisco to find their way back home.
546,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,3.546925566343042,"A cosmic journey through time and space, Heavy Metal is a visually stunning and mind-bending animated anthology that explores the dark and fantastical realms of science fiction and fantasy."
547,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,2.4722222222222223,"A cursed puzzle box unleashes a demonic force across different time periods, as a family's bloodline becomes entangled in a battle against evil."
548,"Pallbearer, The (1996)",Comedy,2.4050632911392404,"A young man is unexpectedly asked to be the pallbearer at the funeral of a high school classmate he doesn't remember, leading to a series of comedic and dramatic events."
549,Jane Eyre (1996),Drama|Romance,3.6341463414634148,"A young governess falls in love with her mysterious employer, but their dark secrets threaten to tear them apart."
550,Loaded (1994),Drama|Thriller,2.6666666666666665,A group of friends embark on a wild and dangerous journey after winning the lottery.
551,Bread and Chocolate (Pane e cioccolata) (1973),Drama,4.044776119402985,A bittersweet comedy about an Italian immigrant's struggle to find his place in Switzerland while navigating cultural differences and longing for his homeland.
552,"Aristocats, The (1970)",Animation|Children's,3.352517985611511,A group of aristocratic cats embark on a thrilling adventure to find their way back home.
553,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,3.6470588235294117,A renowned author struggles to find her true self amidst a crumbling marriage and a secret life as a romance novelist.
554,Two Much (1996),Comedy|Romance,2.111111111111111,A man's life becomes complicated when he falls in love with two women who happen to be sisters.
555,Ed (1996),Comedy,2.59375,A young boy's life takes an extraordinary turn when he befriends a lovable alien named Ed.
556,My Favorite Season (1993),Drama,3.7142857142857144,A family drama unfolds as two sisters navigate their complicated relationships and confront their own personal struggles during a tumultuous season of change.
557,Condition Red (1995),Action|Drama|Thriller,4.0,"A group of terrorists takes over a nuclear power plant, and it's up to a former Navy SEAL to stop them and save the day."
558,"Thin Line Between Love and Hate, A (1996)",Comedy,2.263157894736842,A charming ladies' man finds himself entangled in a dangerous game of love and revenge.
559,"Last Supper, The (1995)",Drama|Thriller,3.603305785123967,"A group of liberal graduate students invite conservative guests for dinner, but their discussions take a dark turn as they decide to eliminate those they deem harmful to society."
560,Primal Fear (1996),Drama|Thriller,3.8969072164948453,"A high-profile lawyer defends an altar boy accused of murdering an influential archbishop, uncovering shocking secrets along the way."
561,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,2.08,A group of lovable dogs embark on a thrilling adventure to save a young girl's soul from an evil force.
562,Land and Freedom (Tierra y libertad) (1995),War,4.0,"A young idealist joins the fight against fascism in the Spanish Civil War, experiencing the complexities and sacrifices of the revolution."
563,Denise Calls Up (1995),Comedy,3.6,A group of friends navigate their complicated lives and relationships through a series of phone calls.
564,"Family Thing, A (1996)",Comedy|Drama,3.6233766233766236,A white man discovers he has a black half-brother and embarks on a journey of self-discovery and understanding.
565,Sgt. Bilko (1996),Comedy,2.5428571428571427,"A crafty and charismatic army sergeant runs a gambling operation on a military base, causing chaos and hilarity."
566,Jack and Sarah (1995),Romance,3.210526315789474,A grieving widower navigates the challenges of single parenthood with the help of an unconventional nanny.
567,Girl 6 (1996),Comedy,2.6153846153846154,"A struggling actress turns to phone sex work to make ends meet, but finds herself questioning her identity and desires in the process."
568,Diabolique (1996),Drama|Thriller,2.676056338028169,"A twisted tale of deceit and murder unfolds as two women conspire to kill a man, but their plan takes an unexpected turn."
569,Happy Weekend (1996),Comedy,2.0,A group of friends embark on a wild and hilarious adventure during a memorable weekend getaway.
570,Nelly & Monsieur Arnaud (1995),Drama,3.6,A young woman's life takes an unexpected turn when she forms a deep connection with an older man.
571,Courage Under Fire (1996),Drama|War,3.5532879818594103,A military officer investigates the truth behind a female helicopter pilot's death during the Gulf War.
572,Mission: Impossible (1996),Action|Adventure|Mystery,3.432874918140144,A skilled agent must uncover a mole within his own organization to prevent a deadly plot from unfolding.
573,Cold Fever (ï¿½ kï¿½ldum klaka) (1994),Comedy|Drama,4.1875,"A Japanese businessman travels to Iceland to perform a traditional ritual for his parents' souls, encountering a series of quirky characters and unexpected adventures along the way."
574,Moll Flanders (1996),Drama,3.4719101123595504,"A woman navigates a life of crime, love, and redemption in 18th century England."
575,"Superweib, Das (1996)",Comedy,2.0,A woman's life takes a hilarious turn when she becomes a famous TV personality.
576,Dragonheart (1996),Action|Adventure|Fantasy,3.2254901960784315,A valiant knight forms an unlikely bond with a dragon to defeat an evil king and restore peace to the land.
577,Eddie (1996),Comedy,2.5641025641025643,A passionate basketball fan unexpectedly becomes the coach of a struggling NBA team and leads them to unexpected success.
578,Purple Noon (1960),Crime|Thriller,3.72,A gripping psychological thriller about a charming con artist who will stop at nothing to achieve his sinister goals.
579,James and the Giant Peach (1996),Animation|Children's|Musical,3.4647619047619047,A young boy embarks on a magical adventure inside a giant peach with a group of eccentric insect friends.
580,Fear (1996),Thriller,2.984375,A young woman's life takes a terrifying turn when she becomes the target of a relentless stalker.
581,Kids in the Hall: Brain Candy (1996),Comedy,3.4166666666666665,A dark and hilarious comedy about a pharmaceutical company's new antidepressant that causes unexpected and outrageous side effects.
